ds,cpu_forecast_mean,cpu_lower,cpu_upper,cpu_forecast_min,cpu_forecast_max,entity_id
2026-09-12 06:00:00,12.392494201660156,8.658832550048828,19.294010162353516,8.658832550048828,19.294010162353516,MTkyLjE2OC4xMi44Ng___1
2026-09-12 07:00:00,12.265583038330078,8.441473960876465,19.494556427001953,8.441473960876465,19.494556427001953,MTkyLjE2OC4xMi44Ng___1
2026-09-12 08:00:00,12.39104175567627,8.37130069732666,19.955257415771484,8.37130069732666,19.955257415771484,MTkyLjE2OC4xMi44Ng___1
2026-09-12 09:00:00,12.49817180633545,8.269268035888672,20.69282341003418,8.269268035888672,20.69282341003418,MTkyLjE2OC4xMi44Ng___1
2026-09-12 10:00:00,12.473163604736328,8.010702133178711,21.190135955810547,8.010702133178711,21.190135955810547,MTkyLjE2OC4xMi44Ng___1
2026-09-12 11:00:00,12.517934799194336,7.765600681304932,21.094776153564453,7.765600681304932,21.094776153564453,MTkyLjE2OC4xMi44Ng___1
2026-09-12 12:00:00,12.698619842529297,7.632994174957275,22.02263069152832,7.632994174957275,22.02263069152832,MTkyLjE2OC4xMi44Ng___1
2026-09-12 13:00:00,12.740863800048828,7.608369827270508,22.481813430786133,7.608369827270508,22.481813430786133,MTkyLjE2OC4xMi44Ng___1
2026-09-12 14:00:00,12.749983787536621,7.705073356628418,22.147436141967773,7.705073356628418,22.147436141967773,MTkyLjE2OC4xMi44Ng___1
2026-09-12 15:00:00,12.871724128723145,7.465129852294922,22.864242553710938,7.465129852294922,22.864242553710938,MTkyLjE2OC4xMi44Ng___1
2026-09-12 16:00:00,12.984952926635742,7.4275431632995605,23.075328826904297,7.4275431632995605,23.075328826904297,MTkyLjE2OC4xMi44Ng___1
2026-09-12 17:00:00,12.949684143066406,7.338429927825928,23.134098052978516,7.338429927825928,23.134098052978516,MTkyLjE2OC4xMi44Ng___1
2026-09-12 18:00:00,12.98116397857666,7.511498928070068,23.153186798095703,7.511498928070068,23.153186798095703,MTkyLjE2OC4xMi44Ng___1
2026-09-12 19:00:00,12.932580947875977,7.363887786865234,22.55609130859375,7.363887786865234,22.55609130859375,MTkyLjE2OC4xMi44Ng___1
2026-09-12 20:00:00,12.846078872680664,7.446269989013672,22.28371238708496,7.446269989013672,22.28371238708496,MTkyLjE2OC4xMi44Ng___1
2026-09-12 21:00:00,12.80134391784668,7.8808746337890625,21.81352996826172,7.8808746337890625,21.81352996826172,MTkyLjE2OC4xMi44Ng___1
2026-09-12 22:00:00,12.86685562133789,7.901382923126221,22.650094985961914,7.901382923126221,22.650094985961914,MTkyLjE2OC4xMi44Ng___1
2026-09-12 23:00:00,12.750990867614746,7.697353839874268,22.822811126708984,7.697353839874268,22.822811126708984,MTkyLjE2OC4xMi44Ng___1
2026-09-13 00:00:00,12.81538200378418,7.639749050140381,22.904815673828125,7.639749050140381,22.904815673828125,MTkyLjE2OC4xMi44Ng___1
2026-09-13 01:00:00,12.791122436523438,7.577313423156738,23.094593048095703,7.577313423156738,23.094593048095703,MTkyLjE2OC4xMi44Ng___1
2026-09-13 02:00:00,12.716785430908203,7.425080299377441,22.950464248657227,7.425080299377441,22.950464248657227,MTkyLjE2OC4xMi44Ng___1
2026-09-13 03:00:00,12.682657241821289,7.351449489593506,22.49645233154297,7.351449489593506,22.49645233154297,MTkyLjE2OC4xMi44Ng___1
2026-09-13 04:00:00,12.699094772338867,7.159487724304199,23.046512603759766,7.159487724304199,23.046512603759766,MTkyLjE2OC4xMi44Ng___1
2026-09-13 05:00:00,12.753398895263672,7.002891540527344,23.348037719726562,7.002891540527344,23.348037719726562,MTkyLjE2OC4xMi44Ng___1
2026-09-13 06:00:00,12.71046257019043,6.969484806060791,23.126407623291016,6.969484806060791,23.126407623291016,MTkyLjE2OC4xMi44Ng___1
2026-09-13 07:00:00,12.664331436157227,6.737684726715088,23.1950626373291,6.737684726715088,23.1950626373291,MTkyLjE2OC4xMi44Ng___1
2026-09-13 08:00:00,12.710359573364258,6.74600887298584,23.041078567504883,6.74600887298584,23.041078567504883,MTkyLjE2OC4xMi44Ng___1
2026-09-13 09:00:00,12.735320091247559,6.5794548988342285,22.951324462890625,6.5794548988342285,22.951324462890625,MTkyLjE2OC4xMi44Ng___1
2026-09-13 10:00:00,12.752548217773438,6.595705032348633,23.174972534179688,6.595705032348633,23.174972534179688,MTkyLjE2OC4xMi44Ng___1
2026-09-13 11:00:00,12.805295944213867,6.308946132659912,23.057659149169922,6.308946132659912,23.057659149169922,MTkyLjE2OC4xMi44Ng___1
2026-09-13 12:00:00,12.84408187866211,6.479907035827637,23.350749969482422,6.479907035827637,23.350749969482422,MTkyLjE2OC4xMi44Ng___1
2026-09-13 13:00:00,13.129815101623535,6.7271881103515625,23.14535140991211,6.7271881103515625,23.14535140991211,MTkyLjE2OC4xMi44Ng___1
2026-09-13 14:00:00,13.23486614227295,6.583324432373047,23.64578628540039,6.583324432373047,23.64578628540039,MTkyLjE2OC4xMi44Ng___1
2026-09-13 15:00:00,13.20082950592041,6.441887855529785,23.464385986328125,6.441887855529785,23.464385986328125,MTkyLjE2OC4xMi44Ng___1
2026-09-13 16:00:00,13.241514205932617,6.2124738693237305,23.48651885986328,6.2124738693237305,23.48651885986328,MTkyLjE2OC4xMi44Ng___1
2026-09-13 17:00:00,13.178986549377441,6.205877780914307,23.44583511352539,6.205877780914307,23.44583511352539,MTkyLjE2OC4xMi44Ng___1
2026-09-13 18:00:00,13.090828895568848,6.030544281005859,23.031606674194336,6.030544281005859,23.031606674194336,MTkyLjE2OC4xMi44Ng___1
2026-09-13 19:00:00,12.93323802947998,5.9962310791015625,22.39434051513672,5.9962310791015625,22.39434051513672,MTkyLjE2OC4xMi44Ng___1
2026-09-13 20:00:00,12.865328788757324,5.950798988342285,22.443517684936523,5.950798988342285,22.443517684936523,MTkyLjE2OC4xMi44Ng___1
2026-09-13 21:00:00,12.785249710083008,5.718792915344238,22.171432495117188,5.718792915344238,22.171432495117188,MTkyLjE2OC4xMi44Ng___1
2026-09-13 22:00:00,12.649460792541504,5.636911392211914,22.222055435180664,5.636911392211914,22.222055435180664,MTkyLjE2OC4xMi44Ng___1
2026-09-13 23:00:00,12.56666374206543,5.404129981994629,22.19054412841797,5.404129981994629,22.19054412841797,MTkyLjE2OC4xMi44Ng___1
2026-09-14 00:00:00,12.49569320678711,5.269748687744141,22.093799591064453,5.269748687744141,22.093799591064453,MTkyLjE2OC4xMi44Ng___1
2026-09-14 01:00:00,12.423527717590332,5.067736625671387,21.723087310791016,5.067736625671387,21.723087310791016,MTkyLjE2OC4xMi44Ng___1
2026-09-14 02:00:00,12.323986053466797,5.050841331481934,21.580562591552734,5.050841331481934,21.580562591552734,MTkyLjE2OC4xMi44Ng___1
2026-09-14 03:00:00,12.304383277893066,4.727732181549072,21.552730560302734,4.727732181549072,21.552730560302734,MTkyLjE2OC4xMi44Ng___1
2026-09-14 04:00:00,12.293146133422852,4.847687244415283,21.656387329101562,4.847687244415283,21.656387329101562,MTkyLjE2OC4xMi44Ng___1
2026-09-14 05:00:00,12.001542091369629,5.253480911254883,21.518680572509766,5.253480911254883,21.518680572509766,MTkyLjE2OC4xMi44Ng___1
2026-09-14 06:00:00,12.141986846923828,5.011214256286621,21.86001205444336,5.011214256286621,21.86001205444336,MTkyLjE2OC4xMi44Ng___1
2026-09-14 07:00:00,12.02833080291748,4.900541305541992,22.016399383544922,4.900541305541992,22.016399383544922,MTkyLjE2OC4xMi44Ng___1
2026-09-14 08:00:00,12.134605407714844,4.740592956542969,22.29422378540039,4.740592956542969,22.29422378540039,MTkyLjE2OC4xMi44Ng___1
2026-09-14 09:00:00,12.149975776672363,4.75205135345459,22.775962829589844,4.75205135345459,22.775962829589844,MTkyLjE2OC4xMi44Ng___1
2026-09-14 10:00:00,12.216747283935547,4.673497200012207,22.914016723632812,4.673497200012207,22.914016723632812,MTkyLjE2OC4xMi44Ng___1
2026-09-14 11:00:00,12.204453468322754,4.599820137023926,22.885234832763672,4.599820137023926,22.885234832763672,MTkyLjE2OC4xMi44Ng___1
2026-09-14 12:00:00,12.309164047241211,4.69284200668335,23.578149795532227,4.69284200668335,23.578149795532227,MTkyLjE2OC4xMi44Ng___1
2026-09-14 13:00:00,12.356216430664062,4.585903167724609,23.887367248535156,4.585903167724609,23.887367248535156,MTkyLjE2OC4xMi44Ng___1
2026-09-14 14:00:00,12.373661994934082,4.5615692138671875,24.005104064941406,4.5615692138671875,24.005104064941406,MTkyLjE2OC4xMi44Ng___1
2026-09-14 15:00:00,12.398565292358398,4.463185787200928,24.36598014831543,4.463185787200928,24.36598014831543,MTkyLjE2OC4xMi44Ng___1
2026-09-14 16:00:00,12.495779037475586,4.429158687591553,24.707401275634766,4.429158687591553,24.707401275634766,MTkyLjE2OC4xMi44Ng___1
2026-09-14 17:00:00,12.461708068847656,4.263143062591553,24.61811065673828,4.263143062591553,24.61811065673828,MTkyLjE2OC4xMi44Ng___1
2026-09-14 18:00:00,12.445537567138672,4.253815174102783,24.586036682128906,4.253815174102783,24.586036682128906,MTkyLjE2OC4xMi44Ng___1
2026-09-14 19:00:00,12.38341236114502,3.9365639686584473,24.20724105834961,3.9365639686584473,24.20724105834961,MTkyLjE2OC4xMi44Ng___1
2026-09-14 20:00:00,12.30672836303711,3.9899191856384277,24.156047821044922,3.9899191856384277,24.156047821044922,MTkyLjE2OC4xMi44Ng___1
2026-09-14 21:00:00,12.180830001831055,4.751368045806885,23.45040512084961,4.751368045806885,23.45040512084961,MTkyLjE2OC4xMi44Ng___1
2026-09-14 22:00:00,12.294906616210938,4.445812225341797,23.928272247314453,4.445812225341797,23.928272247314453,MTkyLjE2OC4xMi44Ng___1
2026-09-14 23:00:00,12.207134246826172,4.235830307006836,24.239566802978516,4.235830307006836,24.239566802978516,MTkyLjE2OC4xMi44Ng___1
2026-09-15 00:00:00,12.1992826461792,4.008099555969238,24.699047088623047,4.008099555969238,24.699047088623047,MTkyLjE2OC4xMi44Ng___1
2026-09-15 01:00:00,12.088441848754883,3.9861412048339844,24.997352600097656,3.9861412048339844,24.997352600097656,MTkyLjE2OC4xMi44Ng___1
2026-09-15 02:00:00,12.1155366897583,3.959138870239258,24.75802230834961,3.959138870239258,24.75802230834961,MTkyLjE2OC4xMi44Ng___1
2026-09-15 03:00:00,12.03050708770752,3.7801971435546875,24.53693389892578,3.7801971435546875,24.53693389892578,MTkyLjE2OC4xMi44Ng___1
2026-09-15 04:00:00,12.024452209472656,3.916095733642578,24.78119659423828,3.916095733642578,24.78119659423828,MTkyLjE2OC4xMi44Ng___1
2026-09-15 05:00:00,11.996004104614258,3.789729118347168,24.977619171142578,3.789729118347168,24.977619171142578,MTkyLjE2OC4xMi44Ng___1
2026-09-15 06:00:00,12.014070510864258,3.7541303634643555,25.191463470458984,3.7541303634643555,25.191463470458984,MTkyLjE2OC4xMi44Ng___1
2026-09-15 07:00:00,11.943618774414062,3.74636173248291,25.435962677001953,3.74636173248291,25.435962677001953,MTkyLjE2OC4xMi44Ng___1
2026-09-15 08:00:00,12.05120849609375,3.6143722534179688,25.77587127685547,3.6143722534179688,25.77587127685547,MTkyLjE2OC4xMi44Ng___1
2026-09-15 09:00:00,12.092849731445312,3.577127456665039,25.727222442626953,3.577127456665039,25.727222442626953,MTkyLjE2OC4xMi44Ng___1
2026-09-15 10:00:00,12.192048072814941,3.5274367332458496,26.30667495727539,3.5274367332458496,26.30667495727539,MTkyLjE2OC4xMi44Ng___1
2026-09-15 11:00:00,12.187795639038086,3.1282033920288086,26.618896484375,3.1282033920288086,26.618896484375,MTkyLjE2OC4xMi44Ng___1
2026-09-15 12:00:00,12.469917297363281,3.0066986083984375,27.180328369140625,3.0066986083984375,27.180328369140625,MTkyLjE2OC4xMi44Ng___1
2026-09-15 13:00:00,13.16854476928711,4.269744396209717,26.17947769165039,4.269744396209717,26.17947769165039,MTkyLjE2OC4xMi44Ng___1
2026-09-15 14:00:00,13.154829025268555,4.024053573608398,26.06725311279297,4.024053573608398,26.06725311279297,MTkyLjE2OC4xMi44Ng___1
2026-09-15 15:00:00,13.225473403930664,3.836778163909912,26.113739013671875,3.836778163909912,26.113739013671875,MTkyLjE2OC4xMi44Ng___1
2026-09-15 16:00:00,13.181198120117188,3.590353012084961,26.811981201171875,3.590353012084961,26.811981201171875,MTkyLjE2OC4xMi44Ng___1
2026-09-15 17:00:00,13.157742500305176,3.6279640197753906,26.930801391601562,3.6279640197753906,26.930801391601562,MTkyLjE2OC4xMi44Ng___1
2026-09-15 18:00:00,13.03605842590332,3.521566867828369,26.516300201416016,3.521566867828369,26.516300201416016,MTkyLjE2OC4xMi44Ng___1
2026-09-15 19:00:00,12.840593338012695,3.4590702056884766,26.027793884277344,3.4590702056884766,26.027793884277344,MTkyLjE2OC4xMi44Ng___1
2026-09-15 20:00:00,12.66940689086914,3.540297031402588,25.850936889648438,3.540297031402588,25.850936889648438,MTkyLjE2OC4xMi44Ng___1
2026-09-15 21:00:00,12.551830291748047,3.260861873626709,25.74749755859375,3.260861873626709,25.74749755859375,MTkyLjE2OC4xMi44Ng___1
2026-09-15 22:00:00,12.442573547363281,3.0583577156066895,25.772598266601562,3.0583577156066895,25.772598266601562,MTkyLjE2OC4xMi44Ng___1
2026-09-15 23:00:00,12.296719551086426,3.132160186767578,25.599956512451172,3.132160186767578,25.599956512451172,MTkyLjE2OC4xMi44Ng___1
2026-09-16 00:00:00,12.188621520996094,2.861558437347412,25.61223602294922,2.861558437347412,25.61223602294922,MTkyLjE2OC4xMi44Ng___1
2026-09-16 01:00:00,12.116400718688965,2.9388790130615234,25.243793487548828,2.9388790130615234,25.243793487548828,MTkyLjE2OC4xMi44Ng___1
2026-09-16 02:00:00,12.033594131469727,2.7508769035339355,25.218948364257812,2.7508769035339355,25.218948364257812,MTkyLjE2OC4xMi44Ng___1
2026-09-16 03:00:00,11.900712966918945,2.4054970741271973,25.07046127319336,2.4054970741271973,25.07046127319336,MTkyLjE2OC4xMi44Ng___1
2026-09-16 04:00:00,11.890729904174805,2.2825779914855957,25.07990264892578,2.2825779914855957,25.07990264892578,MTkyLjE2OC4xMi44Ng___1
2026-09-16 05:00:00,11.396533012390137,2.125277519226074,24.260101318359375,2.125277519226074,24.260101318359375,MTkyLjE2OC4xMi44Ng___1
2026-09-16 06:00:00,11.434541702270508,2.21311092376709,24.431949615478516,2.21311092376709,24.431949615478516,MTkyLjE2OC4xMi44Ng___1
2026-09-16 07:00:00,11.520042419433594,2.0697860717773438,24.806640625,2.0697860717773438,24.806640625,MTkyLjE2OC4xMi44Ng___1
2026-09-16 08:00:00,11.50224494934082,1.9723963737487793,25.680572509765625,1.9723963737487793,25.680572509765625,MTkyLjE2OC4xMi44Ng___1
2026-09-16 09:00:00,11.63286018371582,1.9238677024841309,26.072715759277344,1.9238677024841309,26.072715759277344,MTkyLjE2OC4xMi44Ng___1
2026-09-16 10:00:00,11.665239334106445,1.8512077331542969,26.528339385986328,1.8512077331542969,26.528339385986328,MTkyLjE2OC4xMi44Ng___1
2026-09-16 11:00:00,11.632489204406738,1.9048128128051758,26.840076446533203,1.9048128128051758,26.840076446533203,MTkyLjE2OC4xMi44Ng___1
2026-09-16 12:00:00,11.785469055175781,1.5942158699035645,27.018211364746094,1.5942158699035645,27.018211364746094,MTkyLjE2OC4xMi44Ng___1
2026-09-16 13:00:00,11.771708488464355,1.6074986457824707,27.437171936035156,1.6074986457824707,27.437171936035156,MTkyLjE2OC4xMi44Ng___1
2026-09-16 14:00:00,11.82801628112793,1.5666332244873047,28.11412811279297,1.5666332244873047,28.11412811279297,MTkyLjE2OC4xMi44Ng___1
2026-09-16 15:00:00,11.965497016906738,1.983381748199463,28.183761596679688,1.983381748199463,28.183761596679688,MTkyLjE2OC4xMi44Ng___1
2026-09-16 16:00:00,12.061809539794922,1.8885302543640137,28.483753204345703,1.8885302543640137,28.483753204345703,MTkyLjE2OC4xMi44Ng___1
2026-09-16 17:00:00,12.17188835144043,2.191333293914795,28.694637298583984,2.191333293914795,28.694637298583984,MTkyLjE2OC4xMi44Ng___1
2026-09-16 18:00:00,12.236331939697266,1.8622322082519531,28.466144561767578,1.8622322082519531,28.466144561767578,MTkyLjE2OC4xMi44Ng___1
2026-09-16 19:00:00,12.111981391906738,1.7712769508361816,28.077125549316406,1.7712769508361816,28.077125549316406,MTkyLjE2OC4xMi44Ng___1
2026-09-16 20:00:00,11.996346473693848,1.6470260620117188,28.18822479248047,1.6470260620117188,28.18822479248047,MTkyLjE2OC4xMi44Ng___1
2026-09-16 21:00:00,11.939254760742188,2.3428263664245605,26.847553253173828,2.3428263664245605,26.847553253173828,MTkyLjE2OC4xMi44Ng___1
2026-09-16 22:00:00,11.968025207519531,2.5912837982177734,26.834331512451172,2.5912837982177734,26.834331512451172,MTkyLjE2OC4xMi44Ng___1
2026-09-16 23:00:00,11.961226463317871,2.3574705123901367,26.862274169921875,2.3574705123901367,26.862274169921875,MTkyLjE2OC4xMi44Ng___1
2026-09-17 00:00:00,11.857604026794434,2.292853355407715,27.640113830566406,2.292853355407715,27.640113830566406,MTkyLjE2OC4xMi44Ng___1
2026-09-17 01:00:00,11.91342830657959,2.132392406463623,27.77405548095703,2.132392406463623,27.77405548095703,MTkyLjE2OC4xMi44Ng___1
2026-09-17 02:00:00,11.900615692138672,2.0491080284118652,27.80510711669922,2.0491080284118652,27.80510711669922,MTkyLjE2OC4xMi44Ng___1
2026-09-17 03:00:00,11.813301086425781,2.0289387702941895,27.768779754638672,2.0289387702941895,27.768779754638672,MTkyLjE2OC4xMi44Ng___1
2026-09-17 04:00:00,11.895227432250977,1.883824348449707,27.565502166748047,1.883824348449707,27.565502166748047,MTkyLjE2OC4xMi44Ng___1
2026-09-17 05:00:00,11.769883155822754,1.7617712020874023,28.024497985839844,1.7617712020874023,28.024497985839844,MTkyLjE2OC4xMi44Ng___1
2026-09-17 06:00:00,11.837020874023438,1.7650132179260254,28.29857635498047,1.7650132179260254,28.29857635498047,MTkyLjE2OC4xMi44Ng___1
2026-09-17 07:00:00,11.75001335144043,2.1979970932006836,27.940067291259766,2.1979970932006836,27.940067291259766,MTkyLjE2OC4xMi44Ng___1
2026-09-17 08:00:00,11.807341575622559,2.1598587036132812,28.119903564453125,2.1598587036132812,28.119903564453125,MTkyLjE2OC4xMi44Ng___1
2026-09-17 09:00:00,11.896735191345215,2.203709602355957,28.03961944580078,2.203709602355957,28.03961944580078,MTkyLjE2OC4xMi44Ng___1
2026-09-17 10:00:00,11.920551300048828,1.8844761848449707,28.371761322021484,1.8844761848449707,28.371761322021484,MTkyLjE2OC4xMi44Ng___1
2026-09-17 11:00:00,11.856950759887695,1.6920695304870605,28.107303619384766,1.6920695304870605,28.107303619384766,MTkyLjE2OC4xMi44Ng___1
2026-09-17 12:00:00,11.889139175415039,1.575512409210205,28.229148864746094,1.575512409210205,28.229148864746094,MTkyLjE2OC4xMi44Ng___1
2026-09-17 13:00:00,12.482160568237305,2.005587577819824,28.310829162597656,2.005587577819824,28.310829162597656,MTkyLjE2OC4xMi44Ng___1
2026-09-17 14:00:00,12.389847755432129,2.300529956817627,27.909984588623047,2.300529956817627,27.909984588623047,MTkyLjE2OC4xMi44Ng___1
2026-09-17 15:00:00,12.530218124389648,2.12100887298584,27.691791534423828,2.12100887298584,27.691791534423828,MTkyLjE2OC4xMi44Ng___1
2026-09-17 16:00:00,12.408003807067871,2.112476348876953,28.329681396484375,2.112476348876953,28.329681396484375,MTkyLjE2OC4xMi44Ng___1
2026-09-17 17:00:00,12.440189361572266,1.8790149688720703,28.706409454345703,1.8790149688720703,28.706409454345703,MTkyLjE2OC4xMi44Ng___1
2026-09-17 18:00:00,12.291475296020508,1.7590579986572266,28.471900939941406,1.7590579986572266,28.471900939941406,MTkyLjE2OC4xMi44Ng___1
2026-09-17 19:00:00,12.089529037475586,1.6956238746643066,28.188926696777344,1.6956238746643066,28.188926696777344,MTkyLjE2OC4xMi44Ng___1
2026-09-17 20:00:00,12.03309440612793,1.5164766311645508,27.71670913696289,1.5164766311645508,27.71670913696289,MTkyLjE2OC4xMi44Ng___1
2026-09-17 21:00:00,11.874462127685547,1.5134973526000977,27.716785430908203,1.5134973526000977,27.716785430908203,MTkyLjE2OC4xMi44Ng___1
2026-09-17 22:00:00,11.840204238891602,1.4553580284118652,27.91155242919922,1.4553580284118652,27.91155242919922,MTkyLjE2OC4xMi44Ng___1
2026-09-17 23:00:00,11.683115005493164,1.7927675247192383,27.333480834960938,1.7927675247192383,27.333480834960938,MTkyLjE2OC4xMi44Ng___1
2026-09-18 00:00:00,11.705794334411621,1.7400908470153809,27.50539779663086,1.7400908470153809,27.50539779663086,MTkyLjE2OC4xMi44Ng___1
2026-09-18 01:00:00,11.672082901000977,1.7164816856384277,27.135040283203125,1.7164816856384277,27.135040283203125,MTkyLjE2OC4xMi44Ng___1
2026-09-18 02:00:00,11.52761173248291,1.394775390625,27.245708465576172,1.394775390625,27.245708465576172,MTkyLjE2OC4xMi44Ng___1
2026-09-18 03:00:00,11.447894096374512,1.1437101364135742,26.818138122558594,1.1437101364135742,26.818138122558594,MTkyLjE2OC4xMi44Ng___1
2026-09-18 04:00:00,11.452791213989258,0.9874711036682129,26.970111846923828,0.9874711036682129,26.970111846923828,MTkyLjE2OC4xMi44Ng___1
2026-09-18 05:00:00,11.706113815307617,1.1518926620483398,26.044269561767578,1.1518926620483398,26.044269561767578,MTkyLjE2OC4xMi44Ng___1
2026-09-18 06:00:00,11.650506973266602,1.3140792846679688,25.854942321777344,1.3140792846679688,25.854942321777344,MTkyLjE2OC4xMi44Ng___1
2026-09-18 07:00:00,11.670137405395508,1.3867297172546387,26.00838851928711,1.3867297172546387,26.00838851928711,MTkyLjE2OC4xMi44Ng___1
2026-09-18 08:00:00,11.700517654418945,1.3914966583251953,26.8231201171875,1.3914966583251953,26.8231201171875,MTkyLjE2OC4xMi44Ng___1
2026-09-18 09:00:00,11.666779518127441,1.0643091201782227,27.19913101196289,1.0643091201782227,27.19913101196289,MTkyLjE2OC4xMi44Ng___1
2026-09-18 10:00:00,11.698205947875977,1.1584348678588867,27.54665756225586,1.1584348678588867,27.54665756225586,MTkyLjE2OC4xMi44Ng___1
2026-09-18 11:00:00,11.577424049377441,0.9878377914428711,27.796382904052734,0.9878377914428711,27.796382904052734,MTkyLjE2OC4xMi44Ng___1
2026-09-18 12:00:00,11.713415145874023,0.5914692878723145,27.64394760131836,0.5914692878723145,27.64394760131836,MTkyLjE2OC4xMi44Ng___1
2026-09-18 13:00:00,11.625749588012695,0.8387999534606934,28.100379943847656,0.8387999534606934,28.100379943847656,MTkyLjE2OC4xMi44Ng___1
2026-09-18 14:00:00,11.57965087890625,0.9925084114074707,28.63890838623047,0.9925084114074707,28.63890838623047,MTkyLjE2OC4xMi44Ng___1
2026-09-18 15:00:00,11.697909355163574,1.5361294746398926,28.253047943115234,1.5361294746398926,28.253047943115234,MTkyLjE2OC4xMi44Ng___1
2026-09-18 16:00:00,11.725822448730469,1.5253729820251465,28.597736358642578,1.5253729820251465,28.597736358642578,MTkyLjE2OC4xMi44Ng___1
2026-09-18 17:00:00,11.811371803283691,1.4753069877624512,28.685211181640625,1.4753069877624512,28.685211181640625,MTkyLjE2OC4xMi44Ng___1
2026-09-18 18:00:00,11.700031280517578,1.1401166915893555,28.674510955810547,1.1401166915893555,28.674510955810547,MTkyLjE2OC4xMi44Ng___1
2026-09-18 19:00:00,11.602462768554688,1.0181026458740234,28.111095428466797,1.0181026458740234,28.111095428466797,MTkyLjE2OC4xMi44Ng___1
2026-09-18 20:00:00,11.487768173217773,0.8588614463806152,27.916690826416016,0.8588614463806152,27.916690826416016,MTkyLjE2OC4xMi44Ng___1
2026-09-18 21:00:00,11.962640762329102,0.9429841041564941,27.50749969482422,0.9429841041564941,27.50749969482422,MTkyLjE2OC4xMi44Ng___1
2026-09-18 22:00:00,11.798929214477539,1.4245867729187012,27.069622039794922,1.4245867729187012,27.069622039794922,MTkyLjE2OC4xMi44Ng___1
2026-09-18 23:00:00,11.81967830657959,1.2549281120300293,27.07701873779297,1.2549281120300293,27.07701873779297,MTkyLjE2OC4xMi44Ng___1
2026-09-19 00:00:00,11.782142639160156,1.238905906677246,27.809337615966797,1.238905906677246,27.809337615966797,MTkyLjE2OC4xMi44Ng___1
2026-09-19 01:00:00,11.657435417175293,0.9071216583251953,28.231781005859375,0.9071216583251953,28.231781005859375,MTkyLjE2OC4xMi44Ng___1
2026-09-19 02:00:00,11.655797958374023,0.9418501853942871,28.23870086669922,0.9418501853942871,28.23870086669922,MTkyLjE2OC4xMi44Ng___1
2026-09-19 03:00:00,11.436494827270508,0.7791428565979004,28.252330780029297,0.7791428565979004,28.252330780029297,MTkyLjE2OC4xMi44Ng___1
2026-09-19 04:00:00,11.427644729614258,0.45841073989868164,27.851016998291016,0.45841073989868164,27.851016998291016,MTkyLjE2OC4xMi44Ng___1
2026-09-19 05:00:00,11.363199234008789,0.7264842987060547,28.539459228515625,0.7264842987060547,28.539459228515625,MTkyLjE2OC4xMi44Ng___1
