ds,cpu_pct_yhat,cpu_pct_lower,cpu_pct_upper,memory_pct_yhat,memory_pct_lower,memory_pct_upper,disk_pct_yhat,disk_pct_lower,disk_pct_upper,disk_read_bytes_yhat,disk_read_bytes_lower,disk_read_bytes_upper,disk_write_bytes_yhat,disk_write_bytes_lower,disk_write_bytes_upper
2026-09-08,1.7450264692306519,0.5194833278656006,3.753965139389038,83.0907211303711,72.29517364501953,86.78421020507812,65.44092559814453,64.6068115234375,66.96475982666016,1511.80859375,0.0,3501.7783203125,9516.326171875,6442.7041015625,24958.1171875
2026-09-09,1.7302696704864502,0.46649694442749023,3.7414326667785645,82.89964294433594,71.94631958007812,86.80398559570312,65.4561538696289,64.55998229980469,67.0485610961914,13.615234375,0.0,2404.216796875,9259.5341796875,6135.6015625,25295.9140625
2026-09-10,1.5104361772537231,0.2785639762878418,3.4450981616973877,82.7210693359375,71.7169189453125,86.70343017578125,65.46417236328125,64.46217346191406,67.1443862915039,0.0,0.0,1245.03125,9052.0634765625,6102.123046875,25343.212890625
2026-09-11,1.6377462148666382,0.3903830051422119,3.550532102584839,82.50226593017578,71.51864624023438,86.7676010131836,65.48013305664062,64.48343658447266,67.14563751220703,1501.2138671875,0.0,6227.4716796875,9498.564453125,6356.681640625,25726.037109375
2026-09-12,6.074252128601074,4.459990501403809,8.290349960327148,82.38035583496094,71.24640655517578,86.85601806640625,65.50067138671875,64.45836639404297,67.29212951660156,108639.546875,93353.2421875,124019.859375,10688.533203125,7448.74609375,27123.52734375
2026-09-13,1.9947643280029297,0.6425034999847412,3.920681953430176,82.3239974975586,71.27102661132812,86.94055938720703,65.51110076904297,64.43586730957031,67.36353302001953,6121.4658203125,1467.48828125,11825.701171875,9639.7802734375,6466.98046875,26019.080078125
2026-09-14,1.7585272789001465,0.5116190910339355,3.538248062133789,82.3759994506836,71.34620666503906,87.16631317138672,65.53820037841797,64.42094421386719,67.4755859375,2681.3955078125,233.921875,5534.1005859375,9514.91015625,6410.208984375,25861.134765625
2026-09-15,1.8238428831100464,0.5280518531799316,3.5906882286071777,82.25077819824219,71.18157196044922,87.2389907836914,65.5723876953125,64.3705062866211,67.55693054199219,2265.1005859375,0.0,5142.2099609375,10161.41796875,6763.447265625,26907.375
2026-09-16,1.8596293926239014,0.5891122817993164,3.6158628463745117,82.01512908935547,70.86622619628906,87.17240905761719,65.61470031738281,64.32760620117188,67.62733459472656,1448.1376953125,0.0,4192.19921875,10234.6767578125,6445.8173828125,27366.7109375
2026-09-17,1.653847098350525,0.37793517112731934,3.372708559036255,81.86028289794922,70.64199829101562,87.11822509765625,65.64401245117188,64.29005432128906,67.7040786743164,0.0,0.0,2036.5458984375,10316.1279296875,6703.5302734375,27119.9296875
2026-09-18,1.7823984622955322,0.5038173198699951,3.4884274005889893,81.65513610839844,70.4322738647461,87.04106140136719,65.67908477783203,64.250244140625,67.76568603515625,1162.7041015625,0.0,6576.619140625,11015.2158203125,6814.509765625,28379.05078125
2026-09-19,6.141833782196045,4.594298362731934,8.052968978881836,81.50664520263672,70.26322937011719,86.98662567138672,65.71299743652344,64.20375061035156,67.80545806884766,109497.203125,87589.734375,130540.7421875,12349.904296875,7832.4853515625,30071.80859375
2026-09-20,2.14498233795166,0.7848677635192871,3.916280746459961,81.61012268066406,70.39710998535156,87.19789123535156,65.74190521240234,64.13066101074219,67.89373779296875,3942.0009765625,0.0,12239.8466796875,11081.95703125,6790.12890625,28668.654296875
2026-09-21,1.861782193183899,0.5598618984222412,3.6245479583740234,81.62232971191406,70.44377136230469,87.40103912353516,65.71967315673828,64.1038589477539,67.86934661865234,837.9462890625,0.0,5034.8076171875,11012.080078125,6312.5126953125,28790.30859375
2026-09-22,2.0096800327301025,0.7112636566162109,3.7475080490112305,81.47822570800781,70.40533447265625,87.38629150390625,65.70687866210938,64.04898834228516,67.89451599121094,803.94921875,0.0,4510.6904296875,11521.083984375,6497.6943359375,29456.326171875
2026-09-23,2.048675060272217,0.7188668251037598,3.8338773250579834,81.33641815185547,70.41632080078125,87.337646484375,65.71734619140625,64.00064849853516,67.9466552734375,67.986328125,0.0,4339.208984375,11203.169921875,6508.0517578125,28619.01171875
2026-09-24,1.7973406314849854,0.4700305461883545,3.5171148777008057,81.17081451416016,70.52832794189453,87.24689483642578,65.7101821899414,63.96296691894531,67.9532470703125,0.0,0.0,3187.1220703125,10937.025390625,6098.0693359375,28421.66015625
2026-09-25,1.9067633152008057,0.5548732280731201,3.669171094894409,81.01580810546875,70.74186706542969,87.06523132324219,65.70525360107422,63.942630767822266,67.9708480834961,1026.572265625,0.0,8095.1416015625,11532.86328125,6609.8369140625,28673.62109375
2026-09-26,6.382876396179199,4.804242134094238,8.288240432739258,80.90247344970703,70.7291030883789,87.13084411621094,65.69439697265625,63.899845123291016,67.96501922607422,107477.8203125,89688.4921875,126498.734375,12846.1533203125,7804.705078125,30049.29296875
2026-09-27,2.325000047683716,0.845963716506958,4.210292816162109,80.92135620117188,70.67139434814453,87.27742004394531,65.67867279052734,63.837890625,67.98258209228516,4909.1884765625,0.0,12745.1181640625,11509.9521484375,6512.181640625,28888.1796875
