ds,cpu_forecast_mean,cpu_lower,cpu_upper,cpu_forecast_min,cpu_forecast_max
2026-09-26 01:00:00,10.198993,0.98433614,19.589949,0.98433614,19.589949
2026-09-26 02:00:00,10.226083,1.0119781,19.602503,1.0119781,19.602503
2026-09-26 03:00:00,10.181648,0.9659019,19.626417,0.9659019,19.626417
2026-09-26 04:00:00,10.187351,0.9785843,19.651678,0.9785843,19.651678
2026-09-26 05:00:00,10.128648,0.96789074,19.637112,0.96789074,19.637112
2026-09-26 06:00:00,10.14337,0.9569617,19.698278,0.9569617,19.698278
2026-09-26 07:00:00,10.110739,0.8585906,19.756725,0.8585906,19.756725
2026-09-26 08:00:00,10.133353,0.8708967,19.842592,0.8708967,19.842592
2026-09-26 09:00:00,10.108614,0.8335546,19.865726,0.8335546,19.865726
2026-09-26 10:00:00,10.13876,0.88252383,19.930561,0.88252383,19.930561
2026-09-26 11:00:00,10.066079,0.83157563,19.898766,0.83157563,19.898766
2026-09-26 12:00:00,10.0894165,0.87024915,19.97062,0.87024915,19.97062
2026-09-26 13:00:00,10.004694,0.87410164,19.924028,0.87410164,19.924028
2026-09-26 14:00:00,9.997089,0.89127386,19.998707,0.89127386,19.998707
2026-09-26 15:00:00,9.947668,0.8643891,19.943573,0.8643891,19.943573
2026-09-26 16:00:00,10.007567,0.8993646,19.977596,0.8993646,19.977596
2026-09-26 17:00:00,10.025534,0.87857723,20.02745,0.87857723,20.02745
2026-09-26 18:00:00,10.033997,0.8366765,20.019423,0.8366765,20.019423
2026-09-26 19:00:00,9.967487,0.79732573,19.962482,0.79732573,19.962482
2026-09-26 20:00:00,9.976503,0.81552494,19.972675,0.81552494,19.972675
2026-09-26 21:00:00,9.955703,0.82383114,19.958347,0.82383114,19.958347
2026-09-26 22:00:00,9.96627,0.8525069,19.956095,0.8525069,19.956095
2026-09-26 23:00:00,9.935475,0.82613623,19.925816,0.82613623,19.925816
2026-09-27 00:00:00,9.97801,0.8707427,19.956371,0.8707427,19.956371
2026-09-27 01:00:00,9.955627,0.82941437,19.924767,0.82941437,19.924767
2026-09-27 02:00:00,9.976202,0.83895314,19.980719,0.83895314,19.980719
2026-09-27 03:00:00,9.915762,0.8335819,19.915865,0.8335819,19.915865
2026-09-27 04:00:00,9.933142,0.8496858,20.010916,0.8496858,20.010916
2026-09-27 05:00:00,9.939253,0.8706063,20.017775,0.8706063,20.017775
2026-09-27 06:00:00,9.942136,0.9180597,20.007095,0.9180597,20.007095
2026-09-27 07:00:00,9.917228,0.8562801,19.933184,0.8562801,19.933184
2026-09-27 08:00:00,9.967908,0.89970756,19.912441,0.89970756,19.912441
2026-09-27 09:00:00,9.948236,0.8265527,19.900103,0.8265527,19.900103
2026-09-27 10:00:00,9.980194,0.8427111,19.897827,0.8427111,19.897827
2026-09-27 11:00:00,9.923316,0.76518124,19.8907,0.76518124,19.8907
2026-09-27 12:00:00,9.915789,0.75302315,19.909218,0.75302315,19.909218
2026-09-27 13:00:00,9.840198,0.7375097,19.88544,0.7375097,19.88544
2026-09-27 14:00:00,9.849632,0.73608744,19.93155,0.73608744,19.93155
2026-09-27 15:00:00,9.861724,0.67607385,20.043,0.67607385,20.043
2026-09-27 16:00:00,9.90268,0.6841933,20.118427,0.6841933,20.118427
2026-09-27 17:00:00,9.87347,0.6394113,20.074911,0.6394113,20.074911
2026-09-27 18:00:00,9.904872,0.70599645,20.09011,0.70599645,20.09011
2026-09-27 19:00:00,9.827017,0.66648436,20.028225,0.66648436,20.028225
2026-09-27 20:00:00,9.840424,0.7137747,20.066832,0.7137747,20.066832
2026-09-27 21:00:00,9.778538,0.7599627,20.023134,0.7599627,20.023134
2026-09-27 22:00:00,9.787473,0.80999637,20.094185,0.80999637,20.094185
2026-09-27 23:00:00,9.718496,0.7874984,20.00425,0.7874984,20.00425
2026-09-28 00:00:00,9.730257,0.78368664,19.979965,0.78368664,19.979965
2026-09-28 01:00:00,9.709085,0.75995827,19.971786,0.75995827,19.971786
2026-09-28 02:00:00,9.70401,0.71132827,19.95087,0.71132827,19.95087
2026-09-28 03:00:00,9.669052,0.7380186,19.907715,0.7380186,19.907715
2026-09-28 04:00:00,9.687595,0.78899246,19.903296,0.78899246,19.903296
2026-09-28 05:00:00,9.652182,0.82631713,19.842028,0.82631713,19.842028
2026-09-28 06:00:00,9.621784,0.84895444,19.783073,0.84895444,19.783073
2026-09-28 07:00:00,9.56361,0.82633233,19.709131,0.82633233,19.709131
2026-09-28 08:00:00,9.562119,0.85159373,19.701046,0.85159373,19.701046
2026-09-28 09:00:00,9.54774,0.8698017,19.666946,0.8698017,19.666946
2026-09-28 10:00:00,9.562603,0.900237,19.719929,0.900237,19.719929
2026-09-28 11:00:00,9.496517,0.92556864,19.652569,0.92556864,19.652569
2026-09-28 12:00:00,9.504394,0.9581914,19.719805,0.9581914,19.719805
2026-09-28 13:00:00,9.504913,0.98824716,19.725359,0.98824716,19.725359
2026-09-28 14:00:00,9.499178,1.0096467,19.717243,1.0096467,19.717243
2026-09-28 15:00:00,9.494675,0.9743414,19.612352,0.9743414,19.612352
2026-09-28 16:00:00,9.557003,1.0105262,19.576366,1.0105262,19.576366
2026-09-28 17:00:00,9.540291,0.9836113,19.513636,0.9836113,19.513636
2026-09-28 18:00:00,9.556764,0.9935243,19.476715,0.9935243,19.476715
2026-09-28 19:00:00,9.475155,0.945316,19.42756,0.945316,19.42756
2026-09-28 20:00:00,9.466216,0.97810555,19.407763,0.97810555,19.407763
2026-09-28 21:00:00,9.422651,0.9943733,19.411388,0.9943733,19.411388
2026-09-28 22:00:00,9.466395,0.9705101,19.523407,0.9705101,19.523407
2026-09-28 23:00:00,9.517473,0.9429973,19.624407,0.9429973,19.624407
2026-09-29 00:00:00,9.602111,0.9717176,19.75013,0.9717176,19.75013
2026-09-29 01:00:00,9.607102,0.95543367,19.734716,0.95543367,19.734716
2026-09-29 02:00:00,9.667504,1.0597763,19.766321,1.0597763,19.766321
2026-09-29 03:00:00,9.642089,1.0182095,19.747538,1.0182095,19.747538
2026-09-29 04:00:00,9.687762,1.0626411,19.79644,1.0626411,19.79644
2026-09-29 05:00:00,9.667253,1.1098233,19.764355,1.1098233,19.764355
2026-09-29 06:00:00,9.690418,1.1491891,19.81828,1.1491891,19.81828
2026-09-29 07:00:00,9.625781,1.1136342,19.740519,1.1136342,19.740519
2026-09-29 08:00:00,9.636372,1.118433,19.68602,1.118433,19.68602
2026-09-29 09:00:00,9.629761,1.1096237,19.712803,1.1096237,19.712803
2026-09-29 10:00:00,9.635195,1.0681217,19.698751,1.0681217,19.698751
2026-09-29 11:00:00,9.617815,1.0855535,19.691132,1.0855535,19.691132
2026-09-29 12:00:00,9.634735,1.1018981,19.686043,1.1018981,19.686043
2026-09-29 13:00:00,9.584677,1.0886513,19.60524,1.0886513,19.60524
2026-09-29 14:00:00,9.577054,1.0885639,19.57724,1.0885639,19.57724
2026-09-29 15:00:00,9.569124,1.0830007,19.543152,1.0830007,19.543152
2026-09-29 16:00:00,9.628359,1.1516213,19.561743,1.1516213,19.561743
2026-09-29 17:00:00,9.63215,1.1290927,19.569794,1.1290927,19.569794
2026-09-29 18:00:00,9.657124,1.1498584,19.62772,1.1498584,19.62772
2026-09-29 19:00:00,9.60059,1.1424812,19.566694,1.1424812,19.566694
2026-09-29 20:00:00,9.610682,1.1376265,19.633057,1.1376265,19.633057
2026-09-29 21:00:00,9.622149,1.1489031,19.639273,1.1489031,19.639273
2026-09-29 22:00:00,9.646916,1.2037246,19.66429,1.2037246,19.66429
2026-09-29 23:00:00,9.647826,1.1771022,19.588318,1.1771022,19.588318
2026-09-30 00:00:00,9.660479,1.1883526,19.536102,1.1883526,19.536102
2026-09-30 01:00:00,9.596035,1.1118904,19.459484,1.1118904,19.459484
2026-09-30 02:00:00,9.625312,1.1417459,19.462149,1.1417459,19.462149
2026-09-30 03:00:00,9.552752,1.06988,19.426466,1.06988,19.426466
2026-09-30 04:00:00,9.566718,1.1040583,19.429106,1.1040583,19.429106
2026-09-30 05:00:00,9.544709,1.1289692,19.431992,1.1289692,19.431992
2026-09-30 06:00:00,9.559882,1.0780822,19.50657,1.0780822,19.50657
2026-09-30 07:00:00,9.531297,1.0089749,19.524681,1.0089749,19.524681
2026-09-30 08:00:00,9.5311985,0.9451398,19.63398,0.9451398,19.63398
2026-09-30 09:00:00,9.486518,0.91180253,19.578796,0.91180253,19.578796
2026-09-30 10:00:00,9.538645,1.0033513,19.651901,1.0033513,19.651901
2026-09-30 11:00:00,9.50248,0.969017,19.640192,0.969017,19.640192
2026-09-30 12:00:00,9.539772,1.0398874,19.6958,1.0398874,19.6958
2026-09-30 13:00:00,9.500082,1.0638441,19.704544,1.0638441,19.704544
2026-09-30 14:00:00,9.490582,1.0722388,19.751507,1.0722388,19.751507
2026-09-30 15:00:00,9.439978,1.0310618,19.717222,1.0310618,19.717222
2026-09-30 16:00:00,9.512971,1.0799382,19.751366,1.0799382,19.751366
2026-09-30 17:00:00,9.569284,1.0920048,19.846802,1.0920048,19.846802
2026-09-30 18:00:00,9.573227,1.0400406,19.836088,1.0400406,19.836088
2026-09-30 19:00:00,9.513809,0.984048,19.809525,0.984048,19.809525
2026-09-30 20:00:00,9.501795,0.9909262,19.76012,0.9909262,19.76012
2026-09-30 21:00:00,9.447966,0.96115947,19.705162,0.96115947,19.705162
2026-09-30 22:00:00,9.4555645,0.98970145,19.686663,0.98970145,19.686663
2026-09-30 23:00:00,9.433794,0.98862827,19.635448,0.98862827,19.635448
2026-10-01 00:00:00,9.491074,1.0541232,19.666225,1.0541232,19.666225
2026-10-01 01:00:00,9.46257,1.0170151,19.625679,1.0170151,19.625679
2026-10-01 02:00:00,9.477078,1.0277303,19.664093,1.0277303,19.664093
2026-10-01 03:00:00,9.410575,1.0145146,19.584248,1.0145146,19.584248
2026-10-01 04:00:00,9.455858,1.0353196,19.689844,1.0353196,19.689844
2026-10-01 05:00:00,9.4775,1.0325042,19.714598,1.0325042,19.714598
2026-10-01 06:00:00,9.528241,1.1016321,19.760508,1.1016321,19.760508
2026-10-01 07:00:00,9.514343,1.0514388,19.680677,1.0514388,19.680677
2026-10-01 08:00:00,9.540567,1.0490292,19.653595,1.0490292,19.653595
2026-10-01 09:00:00,9.54369,1.003232,19.658844,1.003232,19.658844
2026-10-01 10:00:00,9.6173,1.0586145,19.693369,1.0586145,19.693369
2026-10-01 11:00:00,9.568507,0.982268,19.703121,0.982268,19.703121
2026-10-01 12:00:00,9.60639,1.0124035,19.763134,1.0124035,19.763134
2026-10-01 13:00:00,9.568356,1.0186367,19.766602,1.0186367,19.766602
2026-10-01 14:00:00,9.573921,1.0057552,19.802153,1.0057552,19.802153
2026-10-01 15:00:00,9.565512,0.9108077,19.881136,0.9108077,19.881136
2026-10-01 16:00:00,9.611567,0.9681058,19.960777,0.9681058,19.960777
2026-10-01 17:00:00,9.584569,0.92889726,19.92794,0.92889726,19.92794
2026-10-01 18:00:00,9.603514,1.0024755,19.961563,1.0024755,19.961563
2026-10-01 19:00:00,9.506125,0.9175,19.891497,0.9175,19.891497
2026-10-01 20:00:00,9.499937,0.9507231,19.90849,0.9507231,19.90849
2026-10-01 21:00:00,9.426982,0.98895097,19.832027,0.98895097,19.832027
2026-10-01 22:00:00,9.424116,1.0145782,19.86115,1.0145782,19.86115
2026-10-01 23:00:00,9.3364935,0.9884798,19.754108,0.9884798,19.754108
2026-10-02 00:00:00,9.334417,0.9900948,19.70116,0.9900948,19.70116
2026-10-02 01:00:00,9.308758,0.9714799,19.71508,0.9714799,19.71508
2026-10-02 02:00:00,9.2796545,0.91583955,19.698048,0.91583955,19.698048
2026-10-02 03:00:00,9.230167,0.9378885,19.670982,0.9378885,19.670982
2026-10-02 04:00:00,9.265446,1.0016971,19.691074,1.0016971,19.691074
2026-10-02 05:00:00,9.242657,1.0425973,19.666063,1.0425973,19.666063
2026-10-02 06:00:00,9.256788,1.1064224,19.666882,1.1064224,19.666882
2026-10-02 07:00:00,9.229057,1.0906582,19.629112,1.0906582,19.629112
2026-10-02 08:00:00,9.248798,1.1023757,19.653091,1.1023757,19.653091
2026-10-02 09:00:00,9.226176,1.0734532,19.621597,1.0734532,19.621597
2026-10-02 10:00:00,9.2817745,1.1084955,19.716461,1.1084955,19.716461
2026-10-02 11:00:00,9.246653,1.1232653,19.68538,1.1232653,19.68538
2026-10-02 12:00:00,9.297956,1.1507001,19.793922,1.1507001,19.793922
2026-10-02 13:00:00,9.319161,1.1659646,19.842846,1.1659646,19.842846
2026-10-02 14:00:00,9.343838,1.1864331,19.887505,1.1864331,19.887505
2026-10-02 15:00:00,9.348618,1.1420019,19.793867,1.1420019,19.793867
2026-10-02 16:00:00,9.481878,1.2037541,19.854591,1.2037541,19.854591
2026-10-02 17:00:00,9.512449,1.250602,19.814249,1.250602,19.814249
2026-10-02 18:00:00,9.539577,1.261712,19.784554,1.261712,19.784554
2026-10-02 19:00:00,9.469044,1.2071195,19.715681,1.2071195,19.715681
2026-10-02 20:00:00,9.47011,1.2351999,19.661106,1.2351999,19.661106
2026-10-02 21:00:00,9.433058,1.2325878,19.645525,1.2325878,19.645525
2026-10-02 22:00:00,9.486627,1.227528,19.734816,1.227528,19.734816
2026-10-02 23:00:00,9.530597,1.1334138,19.894798,1.1334138,19.894798
2026-10-03 00:00:00,9.620894,1.2087634,20.020737,1.2087634,20.020737
2026-10-03 01:00:00,9.61741,1.1708544,20.057966,1.1708544,20.057966
2026-10-03 02:00:00,9.648574,1.2395333,20.10678,1.2395333,20.10678
2026-10-03 03:00:00,9.608133,1.2119681,20.070518,1.2119681,20.070518
2026-10-03 04:00:00,9.678928,1.309588,20.166103,1.309588,20.166103
2026-10-03 05:00:00,9.678057,1.3992718,20.173748,1.3992718,20.173748
2026-10-03 06:00:00,9.73197,1.4392389,20.248661,1.4392389,20.248661
2026-10-03 07:00:00,9.67791,1.4148779,20.15119,1.4148779,20.15119
2026-10-03 08:00:00,9.699592,1.4016149,20.107433,1.4016149,20.107433
2026-10-03 09:00:00,9.728585,1.4108577,20.173668,1.4108577,20.173668
2026-10-03 10:00:00,9.781319,1.3769298,20.22266,1.3769298,20.22266
2026-10-03 11:00:00,9.779354,1.3767766,20.261803,1.3767766,20.261803
2026-10-03 12:00:00,9.810796,1.3856791,20.308727,1.3856791,20.308727
2026-10-03 13:00:00,9.757205,1.357299,20.242702,1.357299,20.242702
2026-10-03 14:00:00,9.735718,1.3713211,20.227493,1.3713211,20.227493
2026-10-03 15:00:00,9.707785,1.3368652,20.222614,1.3368652,20.222614
2026-10-03 16:00:00,9.764446,1.4183462,20.284489,1.4183462,20.284489
2026-10-03 17:00:00,9.7514305,1.4280525,20.281303,1.4280525,20.281303
2026-10-03 18:00:00,9.757813,1.4683801,20.33217,1.4683801,20.33217
2026-10-03 19:00:00,9.663632,1.4227796,20.283003,1.4227796,20.283003
2026-10-03 20:00:00,9.653307,1.3997827,20.33593,1.3997827,20.33593
2026-10-03 21:00:00,9.624988,1.3645604,20.337292,1.3645604,20.337292
2026-10-03 22:00:00,9.617121,1.4248306,20.348034,1.4248306,20.348034
2026-10-03 23:00:00,9.556924,1.3461038,20.284424,1.3461038,20.284424
2026-10-04 00:00:00,9.532534,1.3479683,20.249754,1.3479683,20.249754
2026-10-04 01:00:00,9.464747,1.3053547,20.228622,1.3053547,20.228622
2026-10-04 02:00:00,9.472457,1.3264987,20.255928,1.3264987,20.255928
2026-10-04 03:00:00,9.360121,1.2497492,20.21452,1.2497492,20.21452
2026-10-04 04:00:00,9.335047,1.2950773,20.213388,1.2950773,20.213388
2026-10-04 05:00:00,9.280077,1.3125849,20.180882,1.3125849,20.180882
2026-10-04 06:00:00,9.339832,1.2743511,20.324947,1.2743511,20.324947
2026-10-04 07:00:00,9.317459,1.2562481,20.311302,1.2562481,20.311302
2026-10-04 08:00:00,9.366724,1.2567332,20.493332,1.2567332,20.493332
2026-10-04 09:00:00,9.345408,1.2954748,20.48562,1.2954748,20.48562
2026-10-04 10:00:00,9.409854,1.3820252,20.619886,1.3820252,20.619886
2026-10-04 11:00:00,9.381326,1.3259871,20.616892,1.3259871,20.616892
2026-10-04 12:00:00,9.417086,1.3339067,20.716421,1.3339067,20.716421
2026-10-04 13:00:00,9.389893,1.3257471,20.716145,1.3257471,20.716145
2026-10-04 14:00:00,9.4240265,1.3543593,20.795101,1.3543593,20.795101
2026-10-04 15:00:00,9.4140415,1.3645775,20.794031,1.3645775,20.794031
2026-10-04 16:00:00,9.46726,1.4441442,20.791767,1.4441442,20.791767
2026-10-04 17:00:00,9.507074,1.4827883,20.903196,1.4827883,20.903196
2026-10-04 18:00:00,9.517092,1.4799933,20.896147,1.4799933,20.896147
2026-10-04 19:00:00,9.447236,1.432375,20.864708,1.432375,20.864708
2026-10-04 20:00:00,9.4647255,1.4371879,20.883705,1.4371879,20.883705
2026-10-04 21:00:00,9.41941,1.3978213,20.86609,1.3978213,20.86609
2026-10-04 22:00:00,9.417619,1.4306254,20.868916,1.4306254,20.868916
2026-10-04 23:00:00,9.40006,1.4428732,20.857038,1.4428732,20.857038
2026-10-05 00:00:00,9.418593,1.4764361,20.889645,1.4764361,20.889645
2026-10-05 01:00:00,9.402437,1.4408656,20.90031,1.4408656,20.90031
2026-10-05 02:00:00,9.42049,1.4735762,20.961758,1.4735762,20.961758
2026-10-05 03:00:00,9.365365,1.4542007,20.94105,1.4542007,20.94105
2026-10-05 04:00:00,9.358905,1.4309442,20.994164,1.4309442,20.994164
2026-10-05 05:00:00,9.367735,1.4324985,21.03127,1.4324985,21.03127
2026-10-05 06:00:00,9.382519,1.4600501,21.100891,1.4600501,21.100891
2026-10-05 07:00:00,9.366743,1.4170426,21.065895,1.4170426,21.065895
2026-10-05 08:00:00,9.416857,1.4538956,21.082426,1.4538956,21.082426
2026-10-05 09:00:00,9.390742,1.4128429,21.083721,1.4128429,21.083721
2026-10-05 10:00:00,9.432548,1.399687,21.154026,1.399687,21.154026
2026-10-05 11:00:00,9.455162,1.370878,21.287256,1.370878,21.287256
2026-10-05 12:00:00,9.684169,1.300087,21.79871,1.300087,21.79871
2026-10-05 13:00:00,9.593321,1.4863482,21.48105,1.4863482,21.48105
2026-10-05 14:00:00,9.552061,1.4177853,21.434557,1.4177853,21.434557
2026-10-05 15:00:00,9.497368,1.3390031,21.413149,1.3390031,21.413149
2026-10-05 16:00:00,9.511833,1.3661294,21.466005,1.3661294,21.466005
2026-10-05 17:00:00,9.476667,1.373901,21.423069,1.373901,21.423069
2026-10-05 18:00:00,9.476605,1.3615972,21.449432,1.3615972,21.449432
2026-10-05 19:00:00,9.435165,1.3378106,21.360825,1.3378106,21.360825
2026-10-05 20:00:00,9.428085,1.3725166,21.316357,1.3725166,21.316357
2026-10-05 21:00:00,9.405879,1.3557575,21.269003,1.3557575,21.269003
2026-10-05 22:00:00,9.428822,1.3858206,21.278347,1.3858206,21.278347
2026-10-05 23:00:00,9.38689,1.3366517,21.167826,1.3366517,21.167826
2026-10-06 00:00:00,9.417986,1.336204,21.115173,1.336204,21.115173
2026-10-06 01:00:00,9.410536,1.3264892,21.107327,1.3264892,21.107327
2026-10-06 02:00:00,9.411672,1.2721059,21.055592,1.2721059,21.055592
2026-10-06 03:00:00,9.362915,1.2670531,20.979847,1.2670531,20.979847
2026-10-06 04:00:00,9.381729,1.2697625,20.964813,1.2697625,20.964813
2026-10-06 05:00:00,9.385504,1.3032687,20.92891,1.3032687,20.92891
2026-10-06 06:00:00,9.402318,1.3368278,20.899954,1.3368278,20.899954
2026-10-06 07:00:00,9.385345,1.3177347,20.854897,1.3177347,20.854897
2026-10-06 08:00:00,9.441557,1.3504362,20.906395,1.3504362,20.906395
2026-10-06 09:00:00,9.434523,1.3403184,20.886745,1.3403184,20.886745
2026-10-06 10:00:00,9.4526825,1.3572465,20.91542,1.3572465,20.91542
2026-10-06 11:00:00,9.43936,1.365446,20.897762,1.365446,20.897762
2026-10-06 12:00:00,9.460965,1.3581097,20.934662,1.3581097,20.934662
2026-10-06 13:00:00,9.482336,1.3847876,20.94265,1.3847876,20.94265
2026-10-06 14:00:00,9.469262,1.4131196,20.885605,1.4131196,20.885605
2026-10-06 15:00:00,9.431489,1.3301852,20.764486,1.3301852,20.764486
2026-10-06 16:00:00,9.449062,1.336533,20.658567,1.336533,20.658567
2026-10-06 17:00:00,9.431201,1.2914177,20.612,1.2914177,20.612
2026-10-06 18:00:00,9.453306,1.2842951,20.565027,1.2842951,20.565027
2026-10-06 19:00:00,9.350318,1.1772875,20.468111,1.1772875,20.468111
2026-10-06 20:00:00,9.324887,1.1526899,20.39584,1.1526899,20.39584
2026-10-06 21:00:00,9.278521,1.1514626,20.366411,1.1514626,20.366411
2026-10-06 22:00:00,9.304133,1.1257123,20.430012,1.1257123,20.430012
2026-10-06 23:00:00,9.306892,1.1059129,20.479467,1.1059129,20.479467
2026-10-07 00:00:00,9.348258,1.1317912,20.56726,1.1317912,20.56726
2026-10-07 01:00:00,9.286888,1.0897075,20.5217,1.0897075,20.5217
2026-10-07 02:00:00,9.3002825,1.1492858,20.505657,1.1492858,20.505657
2026-10-07 03:00:00,9.25029,1.1159309,20.434582,1.1159309,20.434582
2026-10-07 04:00:00,9.254047,1.1530364,20.430964,1.1530364,20.430964
2026-10-07 05:00:00,9.229319,1.1622466,20.420465,1.1622466,20.420465
2026-10-07 06:00:00,9.252514,1.2089479,20.437296,1.2089479,20.437296
2026-10-07 07:00:00,9.200249,1.1682463,20.345375,1.1682463,20.345375
2026-10-07 08:00:00,9.217542,1.1844492,20.27576,1.1844492,20.27576
2026-10-07 09:00:00,9.228334,1.2006035,20.297306,1.2006035,20.297306
2026-10-07 10:00:00,9.253298,1.1816095,20.29204,1.1816095,20.29204
2026-10-07 11:00:00,9.236572,1.1890028,20.297827,1.1890028,20.297827
2026-10-07 12:00:00,9.297197,1.2522509,20.336956,1.2522509,20.336956
2026-10-07 13:00:00,9.283107,1.2678659,20.300821,1.2678659,20.300821
2026-10-07 14:00:00,9.288847,1.2998823,20.263023,1.2998823,20.263023
2026-10-07 15:00:00,9.274542,1.3136923,20.202042,1.3136923,20.202042
2026-10-07 16:00:00,9.33788,1.3772879,20.234432,1.3772879,20.234432
2026-10-07 17:00:00,9.337915,1.3769656,20.203266,1.3769656,20.203266
2026-10-07 18:00:00,9.354285,1.4097601,20.215645,1.4097601,20.215645
2026-10-07 19:00:00,9.309385,1.4097161,20.14784,1.4097161,20.14784
2026-10-07 20:00:00,9.29808,1.4134501,20.14861,1.4134501,20.14861
2026-10-07 21:00:00,9.281339,1.4497669,20.117294,1.4497669,20.117294
2026-10-07 22:00:00,9.291904,1.5353374,20.092325,1.5353374,20.092325
2026-10-07 23:00:00,9.254265,1.4891242,19.984892,1.4891242,19.984892
2026-10-08 00:00:00,9.246326,1.4915981,19.849207,1.4915981,19.849207
2026-10-08 01:00:00,9.170961,1.4200413,19.734928,1.4200413,19.734928
2026-10-08 02:00:00,9.15301,1.4159559,19.670458,1.4159559,19.670458
2026-10-08 03:00:00,9.045785,1.3547907,19.60189,1.3547907,19.60189
2026-10-08 04:00:00,9.032191,1.4215412,19.559673,1.4215412,19.559673
2026-10-08 05:00:00,8.939191,1.3978643,19.501938,1.3978643,19.501938
2026-10-08 06:00:00,8.939981,1.3311028,19.57752,1.3311028,19.57752
2026-10-08 07:00:00,8.869982,1.3017755,19.508327,1.3017755,19.508327
2026-10-08 08:00:00,8.890885,1.2387669,19.664818,1.2387669,19.664818
2026-10-08 09:00:00,8.846122,1.2425237,19.606194,1.2425237,19.606194
2026-10-08 10:00:00,8.901311,1.3043658,19.667358,1.3043658,19.667358
2026-10-08 11:00:00,8.847013,1.2930286,19.598257,1.2930286,19.598257
2026-10-08 12:00:00,8.851523,1.3269533,19.60654,1.3269533,19.60654
2026-10-08 13:00:00,8.822235,1.2493174,19.67083,1.2493174,19.67083
2026-10-08 14:00:00,8.838604,1.287289,19.67361,1.287289,19.67361
2026-10-08 15:00:00,8.802784,1.2374873,19.635387,1.2374873,19.635387
2026-10-08 16:00:00,8.86857,1.2976632,19.618576,1.2976632,19.618576
2026-10-08 17:00:00,8.864999,1.2754346,19.661804,1.2754346,19.661804
2026-10-08 18:00:00,8.871561,1.2323581,19.638079,1.2323581,19.638079
2026-10-08 19:00:00,8.806671,1.1616998,19.625137,1.1616998,19.625137
2026-10-08 20:00:00,8.839098,1.2358782,19.606384,1.2358782,19.606384
2026-10-08 21:00:00,8.814749,1.2062954,19.605545,1.2062954,19.605545
2026-10-08 22:00:00,8.832219,1.2496549,19.601585,1.2496549,19.601585
2026-10-08 23:00:00,8.820301,1.2677866,19.548252,1.2677866,19.548252
2026-10-09 00:00:00,8.862037,1.2995682,19.589748,1.2995682,19.589748
2026-10-09 01:00:00,8.835102,1.2761943,19.555405,1.2761943,19.555405
2026-10-09 02:00:00,8.8310995,1.3057923,19.564995,1.3057923,19.564995
2026-10-09 03:00:00,8.751496,1.2808203,19.491882,1.2808203,19.491882
2026-10-09 04:00:00,8.745843,1.2944509,19.53579,1.2944509,19.53579
2026-10-09 05:00:00,8.722561,1.3183342,19.515574,1.3183342,19.515574
2026-10-09 06:00:00,8.741594,1.4032313,19.520868,1.4032313,19.520868
2026-10-09 07:00:00,8.707222,1.3433217,19.437302,1.3433217,19.437302
2026-10-09 08:00:00,8.674654,1.3137281,19.296764,1.3137281,19.296764
2026-10-09 09:00:00,8.607622,1.2390032,19.207111,1.2390032,19.207111
2026-10-09 10:00:00,8.615188,1.2415491,19.16726,1.2415491,19.16726
2026-10-09 11:00:00,8.54303,1.1845101,19.151775,1.1845101,19.151775
2026-10-09 12:00:00,8.529375,1.2397451,19.134857,1.2397451,19.134857
2026-10-09 13:00:00,8.444763,1.2208529,19.100342,1.2208529,19.100342
2026-10-09 14:00:00,8.41281,1.1484544,19.134586,1.1484544,19.134586
2026-10-09 15:00:00,8.339282,1.0881314,19.108948,1.0881314,19.108948
2026-10-09 16:00:00,8.362162,1.038996,19.26376,1.038996,19.26376
2026-10-09 17:00:00,8.342915,1.0488249,19.238102,1.0488249,19.238102
2026-10-09 18:00:00,8.387669,1.0911477,19.28979,1.0911477,19.28979
2026-10-09 19:00:00,8.363408,1.0884664,19.255144,1.0884664,19.255144
2026-10-09 20:00:00,8.346918,1.0927465,19.238277,1.0927465,19.238277
2026-10-09 21:00:00,8.315293,1.0332998,19.27118,1.0332998,19.27118
2026-10-09 22:00:00,8.324375,1.0582299,19.27812,1.0582299,19.27812
2026-10-09 23:00:00,8.2734995,1.0292656,19.198185,1.0292656,19.198185
2026-10-10 00:00:00,8.334877,1.0857208,19.17638,1.0857208,19.17638
2026-10-10 01:00:00,8.326883,1.098741,19.20456,1.098741,19.20456
2026-10-10 02:00:00,8.312416,1.0343963,19.158115,1.0343963,19.158115
2026-10-10 03:00:00,8.259615,1.0238792,19.122002,1.0238792,19.122002
2026-10-10 04:00:00,8.292066,1.0542822,19.128105,1.0542822,19.128105
2026-10-10 05:00:00,8.259222,1.0541503,19.065464,1.0541503,19.065464
2026-10-10 06:00:00,8.262205,1.0941718,19.0449,1.0941718,19.0449
2026-10-10 07:00:00,8.241092,1.0823982,18.999653,1.0823982,18.999653
2026-10-10 08:00:00,8.257983,1.1036705,19.011398,1.1036705,19.011398
2026-10-10 09:00:00,8.227408,1.0944545,18.968842,1.0944545,18.968842
2026-10-10 10:00:00,8.247614,1.1511652,19.014067,1.1511652,19.014067
2026-10-10 11:00:00,8.192814,1.1594558,18.979786,1.1594558,18.979786
2026-10-10 12:00:00,8.203062,1.1983174,19.04979,1.1983174,19.04979
2026-10-10 13:00:00,8.1750765,1.2126983,19.056252,1.2126983,19.056252
