ds,cpu_pct_yhat,cpu_pct_lower,cpu_pct_upper,memory_pct_yhat,memory_pct_lower,memory_pct_upper,disk_pct_yhat,disk_pct_lower,disk_pct_upper,disk_read_bytes_yhat,disk_read_bytes_lower,disk_read_bytes_upper,disk_write_bytes_yhat,disk_write_bytes_lower,disk_write_bytes_upper
2026-09-08,0.6064329325734763,0.0,1.9517437587952982,85.112231395309,80.92854566264174,89.29591712797625,65.12133959718516,64.40731321480253,65.83536597956778,425.2745393983623,0.0,8319.559223630542,8322.896079376535,0.0,17893.128153954138
2026-09-09,0.503243111384125,0.0,1.8707919867281215,84.80279301650421,80.54995076846417,89.05563526454425,65.13460710986543,64.40877783891871,65.86043638081215,93.4271300748369,0.0,8118.204699052032,7062.303866131748,0.0,16790.732312013934
2026-09-10,0.6574328025301541,0.0,2.046863849311396,84.63029693348373,80.30940488858084,88.95118897838663,65.10806656482174,64.37062328809623,65.84550984154725,992.5925742264699,0.0,9145.77473749354,6564.18840873131,0.0,16448.28159384574
2026-09-11,0.7525552681415287,0.0,2.1635291662220726,84.51747562720571,80.12958901282107,88.90536224159035,65.0676883005447,64.31881111287487,65.81656548821454,1630.4238299413282,0.0,9910.019456738151,6364.675665629602,0.0,16402.019744488374
2026-09-12,5.380939021949698,3.9487462806018048,6.813131763297591,84.29210272120325,79.83822914669682,88.74597629570968,65.01884127848956,64.25870214777935,65.77898040919978,112864.2488312134,104460.14102020039,121268.3566422264,9735.519382986007,0.0,19923.80943690463
2026-09-13,0.501729717027129,0.0,1.954831487611207,84.86075929538727,80.3418622292131,89.37965636156143,65.0580705096203,64.28683387027962,65.82930714896096,1644.7390009179144,0.0,10171.541007238138,5863.814290053576,0.0,16200.846373207467
2026-09-14,0.6338777663425682,0.0,2.107591939097777,85.31422225211566,80.7312241535269,89.89722035070442,64.9719162786058,64.18973956603625,65.75409299117536,323.38593814165506,0.0,8971.14153198468,7149.49627556711,0.0,17633.160251178342
2026-09-15,0.5599914540503979,0.0,2.054033679117868,85.31096921161507,80.66475435986112,89.95718406336903,64.92018374775836,64.12721788121004,65.71314961430667,493.72003151105855,0.0,9260.760647745255,7994.356040438924,0.0,18622.629108953133
2026-09-16,0.4568016328610466,0.0,1.9708990133453885,85.00153083281029,80.29294789039017,89.71011377523041,64.93345126043862,64.12984108047861,65.73706144039862,161.87262218753312,0.0,9046.596901677407,6733.763827194138,0.0,17504.70466280735
2026-09-17,0.6109913240070757,0.0,2.1448816671850146,84.82903474978981,80.05889909106473,89.5991704085149,64.90691071539494,64.09279538132982,65.72102604946006,1061.038066339166,0.0,10061.907462037208,6235.6483697937,0.0,17147.39179372262
2026-09-18,0.7061137896184505,0.0,2.2595449249442243,84.7162134435118,79.88530927559134,89.54711761143227,64.86653245111789,64.04204580296367,65.69101909927211,1698.8693220540245,0.0,10814.404097056004,6036.135626691992,0.0,17086.88775562113
2026-09-19,5.334497543426619,3.761768386990423,6.907226699862815,84.49084053750934,79.59992283664562,89.38175823837307,64.81768542906276,63.98295631802782,65.65241454009771,112932.69432332608,103703.91874960413,122161.46989704804,9406.979344048399,0.0,20595.013160604714
