ds,cpu_pct_yhat,cpu_pct_yhat_lower,cpu_pct_yhat_upper,memory_pct_yhat,memory_pct_yhat_lower,memory_pct_yhat_upper,disk_pct_yhat,disk_pct_yhat_lower,disk_pct_yhat_upper,disk_read_bytes_yhat,disk_read_bytes_yhat_lower,disk_read_bytes_yhat_upper,disk_write_bytes_yhat,disk_write_bytes_yhat_lower,disk_write_bytes_yhat_upper,host
2026-09-29,3.151768684387207,1.4943066835403442,5.258208274841309,74.79846954345703,70.8424072265625,82.369384765625,65.80242919921875,62.58194351196289,68.20143127441406,1076.4814453125,0.0,6561.7998046875,26498.94921875,9305.212890625,37426.46875,JPRUPIWEBCRP02
2026-09-30,3.0098648071289062,1.5807249546051025,5.401826858520508,74.89041137695312,70.87256622314453,82.3105239868164,66.09313201904297,62.907772064208984,68.35362243652344,0.0,0.0,101774.0078125,25566.240234375,8620.201171875,38429.859375,JPRUPIWEBCRP02
2026-10-01,3.0749146938323975,1.566222906112671,5.313194274902344,74.9014663696289,70.86905670166016,82.52344512939453,66.0786361694336,62.97589874267578,68.36255645751953,0.0,0.0,142258.90625,25249.7421875,8598.333984375,39133.609375,JPRUPIWEBCRP02
2026-10-02,3.1164469718933105,1.547064185142517,5.380995750427246,74.92388916015625,70.8148422241211,82.4011001586914,66.12092590332031,62.993473052978516,68.31524658203125,75.525390625,0.0,211889.171875,25785.16015625,8889.037109375,39085.46875,JPRUPIWEBCRP02
2026-10-03,5.777941703796387,3.973578453063965,7.741868019104004,74.65387725830078,70.91346740722656,82.42179870605469,66.12777709960938,62.9735107421875,68.33491516113281,255321.96875,54720.0859375,1871655.5,28652.1953125,11623.98828125,39474.9140625,JPRUPIWEBCRP02
2026-10-04,3.074772834777832,1.5719293355941772,5.445939540863037,74.86846160888672,70.87446594238281,82.44497680664062,66.17601776123047,63.04262924194336,68.33500671386719,10798.9609375,0.0,403745.53125,23930.8984375,8173.0517578125,38364.796875,JPRUPIWEBCRP02
2026-10-05,3.1216795444488525,1.5254473686218262,5.45490026473999,74.90873718261719,70.85567474365234,82.46884155273438,66.20938110351562,63.072547912597656,68.37645721435547,62.8466796875,0.0,108563.359375,25390.87890625,8391.072265625,38526.109375,JPRUPIWEBCRP02
2026-10-06,3.0498805046081543,1.520971417427063,5.471637725830078,75.02098083496094,70.81967163085938,82.28097534179688,66.22953796386719,63.07683563232422,68.34037017822266,725.1630859375,0.0,70655.0546875,25981.6015625,8737.0400390625,38708.55859375,JPRUPIWEBCRP02
2026-10-07,2.8773791790008545,1.5236092805862427,5.409967422485352,75.05522918701172,70.90769958496094,82.485107421875,66.24871826171875,63.04001235961914,68.32831573486328,819.4306640625,0.0,49423.0625,25167.373046875,8627.109375,39307.9140625,JPRUPIWEBCRP02
2026-10-08,3.026776075363159,1.5069489479064941,5.455299377441406,75.06565856933594,70.82504272460938,82.55078125,66.24597930908203,63.10800552368164,68.31600189208984,1243.6484375,0.0,61842.6875,25049.24609375,8464.994140625,39214.4453125,JPRUPIWEBCRP02
2026-10-09,3.058291435241699,1.5579930543899536,5.241257667541504,75.03919219970703,70.76420593261719,82.43461608886719,66.257568359375,63.01866149902344,68.34873962402344,5550.203125,851.2197265625,109181.8984375,24968.279296875,9376.4228515625,38643.109375,JPRUPIWEBCRP02
2026-10-10,5.6862382888793945,3.8028829097747803,7.664061546325684,74.60857391357422,70.79203796386719,82.46253967285156,66.2303237915039,63.008872985839844,68.38159942626953,219165.984375,94026.1875,693760.5625,28598.27734375,12056.017578125,40215.65625,JPRUPIWEBCRP02
2026-10-11,3.0622119903564453,1.5968031883239746,5.361560821533203,74.94285583496094,70.8452377319336,82.48786926269531,66.29612731933594,62.9159049987793,68.35185241699219,1222.9462890625,0.0,36632.078125,23486.85546875,8532.72265625,38295.6640625,JPRUPIWEBCRP02
2026-10-12,3.043058156967163,1.546647548675537,5.357847213745117,74.88350677490234,70.93962860107422,82.57268524169922,66.2729263305664,62.94614028930664,68.38877868652344,450.0087890625,0.0,13694.5810546875,25025.703125,8276.5107421875,38217.97265625,JPRUPIWEBCRP02
2026-10-13,3.0133256912231445,1.5358163118362427,5.362974166870117,75.08794403076172,70.8355941772461,82.56327056884766,66.29887390136719,62.8892822265625,68.34514617919922,933.3017578125,0.0,6610.78125,25712.31640625,8880.6748046875,38539.859375,JPRUPIWEBCRP02
2026-10-14,2.9566686153411865,1.5126234292984009,5.143117427825928,74.94485473632812,70.81795501708984,82.51104736328125,66.26841735839844,62.99085998535156,68.3740005493164,803.603515625,0.0,7141.7724609375,25295.28515625,8890.453125,38878.3125,JPRUPIWEBCRP02
2026-10-15,2.993703603744507,1.5330711603164673,5.274796962738037,75.18489074707031,70.82225799560547,82.46440124511719,66.24889373779297,62.9588508605957,68.35692596435547,433.693359375,0.0,7018.212890625,25217.759765625,8691.900390625,38859.8046875,JPRUPIWEBCRP02
2026-10-16,3.0559041500091553,1.6621558666229248,5.263731002807617,75.2713623046875,70.51205444335938,82.05217742919922,66.37281036376953,63.0072021484375,68.3351058959961,1111.8876953125,0.0,4659.125,25251.0625,9098.662109375,39889.875,JPRUPIWEBCRP02
2026-10-17,5.62755012512207,3.9318270683288574,7.339128494262695,75.2265853881836,70.46786499023438,82.26368713378906,66.36204528808594,63.008331298828125,68.35859680175781,165104.90625,140524.125,196670.421875,28522.162109375,11358.970703125,41614.04296875,JPRUPIWEBCRP02
2026-10-18,2.923292875289917,1.5881329774856567,5.2767333984375,75.23270416259766,70.44055938720703,82.12605285644531,66.39351654052734,63.051788330078125,68.31360626220703,1543.4267578125,194.365234375,5574.44140625,22238.908203125,8378.2890625,38452.19140625,JPRUPIWEBCRP02
2026-10-19,2.9226951599121094,1.613747239112854,5.4132795333862305,75.36990356445312,70.50191497802734,82.20136260986328,66.41229248046875,63.081748962402344,68.34854125976562,1067.6474609375,252.0849609375,4301.0283203125,24270.59765625,8995.25390625,39416.390625,JPRUPIWEBCRP02
2026-10-20,2.799433469772339,1.5725675821304321,5.3450117111206055,75.62147521972656,70.50944519042969,82.19126892089844,66.4228515625,63.03366470336914,68.34208679199219,1553.095703125,266.900390625,4015.1376953125,24030.95703125,9168.703125,39350.2578125,JPRUPIWEBCRP02
2026-10-21,2.765097141265869,1.5541666746139526,5.158712387084961,75.52413940429688,70.50289154052734,82.23482513427734,66.43087768554688,63.0178337097168,68.39747619628906,1106.1064453125,79.5400390625,3861.677734375,23908.087890625,9160.98828125,39706.109375,JPRUPIWEBCRP02
2026-10-22,2.777372360229492,1.562709927558899,5.183459758758545,75.56432342529297,70.42919921875,81.9920654296875,66.4614028930664,63.005680084228516,68.38702392578125,985.5126953125,0.0,3791.271484375,23354.0234375,9021.943359375,39293.90234375,JPRUPIWEBCRP02
2026-10-23,2.7991344928741455,1.5928676128387451,5.355587959289551,75.61570739746094,70.48950958251953,82.10234069824219,66.45425415039062,62.958900451660156,68.35997772216797,889.41796875,0.0,4675.03515625,22998.115234375,8848.783203125,39627.359375,JPRUPIWEBCRP02
2026-10-24,5.5923590660095215,3.7995920181274414,7.415798187255859,75.45993041992188,70.40876770019531,82.13623809814453,66.46106719970703,62.98614501953125,68.34542846679688,164584.859375,138118.078125,200127.53125,28014.078125,11412.005859375,41855.72265625,JPRUPIWEBCRP02
2026-10-25,2.8050482273101807,1.5783487558364868,5.137574195861816,75.46549224853516,70.38658905029297,82.08740234375,66.4596939086914,62.97090148925781,68.40217590332031,1226.5830078125,0.0,5185.236328125,21272.6953125,8209.45703125,37914.33203125,JPRUPIWEBCRP02
2026-10-26,2.796050786972046,1.570099115371704,5.228452682495117,75.48377990722656,70.52175903320312,82.08773040771484,66.44659423828125,63.01472473144531,68.4118881225586,1178.5849609375,38.1630859375,3694.47265625,23302.7265625,8729.0224609375,40000.9140625,JPRUPIWEBCRP02
2026-10-27,2.769261121749878,1.5653728246688843,5.17124080657959,75.51290893554688,70.61920928955078,82.24002838134766,66.48944854736328,62.92626953125,68.3885726928711,1013.6572265625,0.0,3448.095703125,23881.28125,8953.689453125,40098.41015625,JPRUPIWEBCRP02
2026-10-28,2.7646265029907227,1.5763674974441528,5.050792694091797,75.29474639892578,70.56525421142578,82.21189880371094,66.45592498779297,62.97676467895508,68.41143035888672,1118.6552734375,0.0,3216.1669921875,24401.640625,8536.0234375,39598.734375,JPRUPIWEBCRP02
2026-10-29,2.759409189224243,1.5644826889038086,5.191862106323242,75.22737121582031,70.44325256347656,82.17650604248047,66.47457885742188,62.867431640625,68.36743927001953,838.486328125,176.2509765625,3250.2734375,24038.10546875,8861.1025390625,39777.1484375,JPRUPIWEBCRP02
2026-10-30,2.8894641399383545,1.5693461894989014,5.235817909240723,75.25835418701172,70.36280822753906,82.10728454589844,66.45574188232422,62.98163604736328,68.4100570678711,486.859375,0.0,4908.5693359375,24239.0625,8693.0859375,40209.578125,JPRUPIWEBCRP02
2026-10-31,5.5199785232543945,3.8156042098999023,7.377080917358398,75.2760009765625,70.3569107055664,82.10619354248047,66.43882751464844,62.976341247558594,68.39885711669922,165168.640625,144389.25,199579.0625,29510.5859375,12038.078125,42248.04296875,JPRUPIWEBCRP02
2026-11-01,2.8934824466705322,1.5329195261001587,5.50141716003418,75.21490478515625,70.067138671875,82.52955627441406,66.4168472290039,62.993465423583984,68.4216537475586,1417.5302734375,239.013671875,4008.490234375,20747.42578125,8266.8642578125,41287.2421875,JPRUPIWEBCRP02
2026-11-02,2.877081871032715,1.527644157409668,5.358336448669434,75.44390106201172,69.96121978759766,82.72976684570312,66.39310455322266,62.85260772705078,68.44686889648438,1085.6953125,223.529296875,3516.1875,21828.3359375,8214.970703125,41887.09375,JPRUPIWEBCRP02
2026-11-03,2.8766698837280273,1.495776653289795,5.377685546875,75.49347686767578,69.96239471435547,82.71429443359375,66.40471649169922,62.90205383300781,68.40486907958984,1258.236328125,240.2529296875,3533.650390625,22832.7734375,8574.431640625,42646.9296875,JPRUPIWEBCRP02
2026-11-04,2.823192834854126,1.5154922008514404,5.391737461090088,75.36222076416016,69.99674224853516,82.78522491455078,66.38424682617188,62.83393859863281,68.44779968261719,1200.18359375,54.3662109375,3553.8193359375,23416.787109375,8367.7734375,42437.98046875,JPRUPIWEBCRP02
2026-11-05,2.835294723510742,1.4967124462127686,5.3362884521484375,75.51640319824219,69.9563980102539,82.80513763427734,66.37043762207031,62.73771286010742,68.4604721069336,1103.685546875,38.50390625,3249.8505859375,22010.103515625,8400.91015625,42769.7109375,JPRUPIWEBCRP02
2026-11-06,2.9106342792510986,1.5312292575836182,5.39425802230835,75.39054870605469,69.86397552490234,82.82933044433594,66.37141418457031,62.682167053222656,68.50579833984375,1006.35546875,0.0,3849.2451171875,22619.447265625,8289.1064453125,42750.7890625,JPRUPIWEBCRP02
2026-11-07,5.516288757324219,3.821488857269287,7.8397932052612305,75.15288543701172,69.88478088378906,82.7171630859375,66.39120483398438,62.653202056884766,68.50150299072266,162460.265625,139249.234375,197436.0625,27551.82421875,10762.35546875,45693.5625,JPRUPIWEBCRP02
2026-11-08,2.8608415126800537,1.5273284912109375,5.473101615905762,75.2346420288086,69.7886962890625,82.775390625,66.38166046142578,62.6635627746582,68.45216369628906,957.73046875,0.0,4143.36328125,20684.201171875,7761.5830078125,41912.01953125,JPRUPIWEBCRP02
2026-11-09,2.925684690475464,1.500746250152588,5.536505699157715,75.34611511230469,69.7171401977539,82.92045593261719,66.3851089477539,62.67831802368164,68.4756088256836,1278.3291015625,293.9970703125,3477.8349609375,22273.44921875,7867.59375,43411.296875,JPRUPIWEBCRP02
2026-11-10,2.9224095344543457,1.4931384325027466,5.517004489898682,75.24549102783203,69.68285369873047,82.79668426513672,66.36956787109375,62.6431884765625,68.50711059570312,1228.2021484375,166.673828125,3303.4189453125,23863.6015625,8841.96875,43927.34765625,JPRUPIWEBCRP02
2026-11-11,2.865651845932007,1.5046137571334839,5.4446024894714355,74.93904113769531,69.89379119873047,82.86402130126953,66.34990692138672,62.5889778137207,68.51779174804688,824.2060546875,0.0,3078.5146484375,24320.859375,8506.234375,43661.80078125,JPRUPIWEBCRP02
2026-11-12,2.935246706008911,1.506579875946045,5.436713218688965,75.21924591064453,69.94075775146484,82.98066711425781,66.38958740234375,62.507137298583984,68.48670196533203,1134.783203125,62.677734375,4204.54296875,23350.23046875,8374.2578125,43431.94921875,JPRUPIWEBCRP02
2026-11-13,3.046914577484131,1.5376977920532227,5.5104570388793945,75.06159973144531,69.94058227539062,82.96133422851562,66.36346435546875,62.468326568603516,68.56600189208984,1142.9228515625,0.0,5064.365234375,23497.052734375,8244.0419921875,43091.6875,JPRUPIWEBCRP02
2026-11-14,5.569841384887695,3.910254955291748,7.665157318115234,74.84738159179688,69.87870025634766,82.97412872314453,66.3809585571289,62.41606140136719,68.51264190673828,169834.53125,140301.625,202973.75,28110.04296875,11140.046875,46322.796875,JPRUPIWEBCRP02
2026-11-15,2.9375386238098145,1.5172576904296875,5.475233554840088,75.04474639892578,69.85355377197266,82.85528564453125,66.37682342529297,62.41452407836914,68.5666732788086,1125.7099609375,0.0,7375.1259765625,21127.34375,7957.1044921875,40433.25,JPRUPIWEBCRP02
2026-11-16,2.965214490890503,1.4865299463272095,5.475472450256348,75.30442810058594,69.83256530761719,82.86793518066406,66.35899353027344,62.259925842285156,68.56250762939453,1185.341796875,149.5634765625,4749.017578125,22770.841796875,8192.689453125,42738.828125,JPRUPIWEBCRP02
2026-11-17,2.8563177585601807,1.5472066402435303,5.4978532791137695,75.14266204833984,69.96076202392578,82.6655502319336,66.3143539428711,62.032569885253906,68.66618347167969,1203.033203125,0.0,4293.109375,23491.279296875,8591.072265625,43385.34375,JPRUPIWEBCRP02
2026-11-18,2.7607614994049072,1.5227315425872803,5.2714643478393555,75.14013671875,69.96650695800781,82.83367919921875,66.31060791015625,62.12263488769531,68.69001770019531,1012.2705078125,0.0,4801.9814453125,23808.767578125,8656.30859375,44034.828125,JPRUPIWEBCRP02
2026-11-19,2.8316903114318848,1.489359974861145,5.342609882354736,75.23046875,69.88298797607422,82.64179229736328,66.33447265625,61.95380783081055,68.6133041381836,954.6474609375,0.0,5086.9326171875,22484.9921875,8451.76953125,42786.86328125,JPRUPIWEBCRP02
2026-11-20,2.906524181365967,1.5763123035430908,5.380088806152344,75.20331573486328,69.94912719726562,82.71268463134766,66.51868438720703,62.0705680847168,68.63689422607422,552.2509765625,0.0,5524.7568359375,23615.0859375,8441.529296875,43581.1484375,JPRUPIWEBCRP02
2026-11-21,5.595329284667969,3.850152015686035,7.736811637878418,75.12000274658203,69.97586822509766,82.69416046142578,66.62083435058594,62.320953369140625,68.67091369628906,173992.109375,145424.328125,220115.453125,27003.490234375,10923.6484375,46772.703125,JPRUPIWEBCRP02
2026-11-22,2.7701284885406494,1.50077486038208,5.210677623748779,75.15249633789062,69.95157623291016,82.68701171875,67.08528137207031,62.702232360839844,68.72871398925781,569.7216796875,0.0,6115.7001953125,20830.103515625,8144.9697265625,40983.3671875,JPRUPIWEBCRP02
2026-11-23,2.7987847328186035,1.474462866783142,5.471095085144043,75.36882781982422,69.91593170166016,82.49229431152344,67.16259765625,62.98950958251953,68.7789306640625,809.2822265625,0.0,4597.5166015625,22651.1484375,8490.365234375,42683.0234375,JPRUPIWEBCRP02
2026-11-24,2.730374336242676,1.4719120264053345,5.470524787902832,75.43453216552734,70.08321380615234,82.60643005371094,67.18080139160156,63.06022644042969,68.87904357910156,877.087890625,0.0,4611.8466796875,23119.947265625,8343.859375,43606.62109375,JPRUPIWEBCRP02
2026-11-25,2.684394359588623,1.458674430847168,5.302638053894043,75.26570129394531,69.9517822265625,82.57759094238281,67.13541412353516,62.79553985595703,68.82447814941406,1087.0986328125,0.0,4812.23046875,23115.048828125,8395.62890625,43822.046875,JPRUPIWEBCRP02
2026-11-26,2.7746710777282715,1.4930081367492676,5.435555458068848,75.22588348388672,69.8597183227539,82.52906799316406,67.1025161743164,62.95032501220703,68.79676818847656,976.8388671875,0.0,5020.896484375,22423.99609375,8470.158203125,42462.375,JPRUPIWEBCRP02
